presyn_cell,type_presyn,postsyn_cell,synapses,synapse_fraction
IN1,interneuron,INsn,2,0.018867924528301886
INton,interneuron,MS5,2,0.14285714285714285
INton,interneuron,IN1,12,0.028985507246376812
INton,interneuron,INton,2,0.06060606060606061
INton,interneuron,INsn,4,0.03773584905660377
INton,interneuron,INdc,2,0.08
INton,interneuron,INexsn,2,0.5
INpreSer,interneuron,pygPBunp,1,0.014285714285714285
INpreSer,interneuron,INpreSer,1,0.125
INpreSer,interneuron,INRGWa,1,0.003424657534246575
INpreSer,interneuron,INCrossbow,1,0.012048192771084338
INpreSer,interneuron,INarc1,7,0.0440251572327044
INpreSer,interneuron,INUturn,5,0.11904761904761904
INpreSer,interneuron,INcomm-Upcross,1,0.016666666666666666
INpreSer,interneuron,INdescLuqinPDF,7,0.14893617021276595
INpreSer,interneuron,INsqNSasym,2,0.1
INpreSer,interneuron,INMBPDF,1,0.03225806451612903
INpreSer,interneuron,Ser-h1,22,0.11578947368421053
INpreSer,interneuron,MNgland-head,5,0.11627906976744186
INRGWa,interneuron,PRC,4,0.13793103448275862
INRGWa,interneuron,SN-DLSO,1,0.009174311926605505
INRGWa,interneuron,MS1,3,0.2
INRGWa,interneuron,MS4,6,0.1016949152542373
INRGWa,interneuron,SN-DLSO3-PDF,1,0.05263157894736842
INRGWa,interneuron,pygPBunp,1,0.014285714285714285
INRGWa,interneuron,SN-NS5,1,0.09090909090909091
INRGWa,interneuron,INRGWa,17,0.05821917808219178
INRGWa,interneuron,INpreMN,18,0.45
INRGWa,interneuron,INCrossbow,12,0.14457831325301204
INRGWa,interneuron,INarc1,5,0.031446540880503145
INRGWa,interneuron,INsn,24,0.22641509433962265
INRGWa,interneuron,INdc,1,0.04
INRGWa,interneuron,INhook,3,0.2
INRGWa,interneuron,INlasso-postSN,1,0.030303030303030304
INRGWa,interneuron,INdescLuqinPDF,6,0.1276595744680851
INRGWa,interneuron,INsqNSasym,6,0.3
INRGWa,interneuron,INDLSO,1,0.058823529411764705
INRGWa,interneuron,INUturnMB,1,0.023809523809523808
INRGWa,interneuron,Ser-h1,77,0.4052631578947368
INNOS,interneuron,INRGWa,91,0.3116438356164384
INNOS,interneuron,INNOS,5,0.07246376811594203
INNOS,interneuron,cMNdc,1,0.021739130434782608
INNOS,interneuron,INpreMN,1,0.025
INNOS,interneuron,INCrossbow,1,0.012048192771084338
INNOS,interneuron,INarc2,1,0.010752688172043012
INNOS,interneuron,INsn,1,0.009433962264150943
cMNPDF-vcl1,interneuron,SNMIP-vc,3,0.2
cMNPDF-vcl1,interneuron,SNantlerPDF,1,0.16666666666666666
cMNPDF-vcl1,interneuron,SNbicil,4,0.25
cMNPDF-vcl1,interneuron,pygPBunp,5,0.07142857142857142
cMNPDF-vcl1,interneuron,hPUc1,3,0.3333333333333333
cMNPDF-vcl1,interneuron,SNblunt,1,0.043478260869565216
cMNPDF-vcl1,interneuron,INRGWa,6,0.02054794520547945
cMNPDF-vcl1,interneuron,INNOS,1,0.014492753623188406
cMNPDF-vcl1,interneuron,cMNATO,13,0.23214285714285715
cMNPDF-vcl1,interneuron,cMNdc,11,0.2391304347826087
cMNPDF-vcl1,interneuron,INpreMN,1,0.025
cMNPDF-vcl1,interneuron,INCrossbow,1,0.012048192771084338
cMNPDF-vcl1,interneuron,INarc1,2,0.012578616352201259
cMNPDF-vcl1,interneuron,INarc2,2,0.021505376344086023
cMNPDF-vcl1,interneuron,INrope,1,0.012048192771084338
cMNPDF-vcl1,interneuron,INbiaxH,1,0.01282051282051282
cMNPDF-vcl1,interneuron,INmidL,2,0.4
cMNPDF-vcl1,interneuron,INproT2,1,0.017241379310344827
cMNPDF-vcl1,interneuron,INdecussfoot,1,0.014925373134328358
cMNPDF-vcl1,interneuron,INmus,2,0.2
cMNPDF-vcl1,interneuron,INMBPDF,1,0.03225806451612903
cMNPDF-vcl1,interneuron,INUturnMB,2,0.047619047619047616
cMNPDF-vcl1,interneuron,INMBdesc2,1,0.0625
cMNPDF-vcl1,interneuron,INiaStiff,2,0.10526315789473684
cMNPDF-vcl1,interneuron,Ser-h1,8,0.042105263157894736
cMNPDF-vcl1,interneuron,MC,5,0.05154639175257732
cMNPDF-vcl1,interneuron,MNant,1,0.005076142131979695
cMNPDF-vcl1,interneuron,Loop,3,0.020833333333333332
cMNPDF-vcl1,interneuron,cioMNcover,1,0.058823529411764705
cMNPDF-vcl1,interneuron,MN3,1,0.005681818181818182
cMNPDF-vcl1,interneuron,MC3cover,6,0.0425531914893617
cMNPDF-vcl1,interneuron,prototroch,22,0.02689486552567237
cMNPDF-vcl1,interneuron,covercell,3,0.0046439628482972135
cMNATO,interneuron,SNnuchPDF,5,0.04950495049504951
cMNATO,interneuron,SNnuchNS,1,0.041666666666666664
cMNATO,interneuron,SN-DLSO3-PDF,10,0.5263157894736842
cMNATO,interneuron,SNbicil,4,0.25
cMNATO,interneuron,SNasym,2,0.2222222222222222
cMNATO,interneuron,pygPBunp,8,0.11428571428571428
cMNATO,interneuron,hPU2l-asymPDF,1,0.3333333333333333
cMNATO,interneuron,SN-NS3,1,0.3333333333333333
cMNATO,interneuron,SN-NS4,3,0.5
cMNATO,interneuron,SN-NS19,1,0.014285714285714285
cMNATO,interneuron,INRGWa,1,0.003424657534246575
cMNATO,interneuron,cMNPDF-vcl1,2,0.08695652173913043
cMNATO,interneuron,cMNdc,10,0.21739130434782608
cMNATO,interneuron,INCrossbow,1,0.012048192771084338
cMNATO,interneuron,INarc2,6,0.06451612903225806
cMNATO,interneuron,INbackcross3,2,0.09523809523809523
cMNATO,interneuron,INUturn,1,0.023809523809523808
cMNATO,interneuron,INUturnMB,1,0.023809523809523808
cMNATO,interneuron,Ser-h1,9,0.04736842105263158
cMNATO,interneuron,MC,12,0.12371134020618557
cMNATO,interneuron,MNant,2,0.01015228426395939
cMNATO,interneuron,Loop,5,0.034722222222222224
cMNATO,interneuron,cioMNcover,2,0.11764705882352941
cMNATO,interneuron,MC3cover,2,0.014184397163120567
cMNATO,interneuron,Ser-tr1,3,0.03
cMNATO,interneuron,prototroch,45,0.0550122249388753
cMNATO,interneuron,covercell,9,0.01393188854489164
cMNdc,interneuron,SNbicil,1,0.0625
cMNdc,interneuron,pygPBunp,6,0.08571428571428572
cMNdc,interneuron,INRGWa,3,0.010273972602739725
cMNdc,interneuron,INNOS,1,0.014492753623188406
cMNdc,interneuron,cMNPDF-vcl1,2,0.08695652173913043
cMNdc,interneuron,INCrossbow,2,0.024096385542168676
cMNdc,interneuron,INarc1,11,0.06918238993710692
cMNdc,interneuron,INarc2,2,0.021505376344086023
cMNdc,interneuron,INUturn,1,0.023809523809523808
cMNdc,interneuron,INdescLuqinPDF,1,0.02127659574468085
cMNdc,interneuron,Ser-h1,3,0.015789473684210527
cMNdc,interneuron,MC,3,0.030927835051546393
cMNdc,interneuron,MNant,10,0.050761421319796954
cMNdc,interneuron,Loop,3,0.020833333333333332
cMNdc,interneuron,prototroch,26,0.03178484107579462
cMNdc,interneuron,metatroch,2,0.017391304347826087
cMNdc,interneuron,ciliatedGland,1,0.02040816326530612
cMNdc,interneuron,covercell,1,0.0015479876160990713
INlasso,interneuron,SNMIP-vc,1,0.06666666666666667
INlasso,interneuron,INlasso,29,0.90625
INlasso,interneuron,INW,4,0.043010752688172046
INlasso,interneuron,INMBtype6,5,0.38461538461538464
INlasso,interneuron,INlasso-postSN,3,0.09090909090909091
INlasso,interneuron,INMBPDF,1,0.03225806451612903
INlasso,interneuron,INUturnMB,1,0.023809523809523808
INlasso,interneuron,INMBdesc3,1,0.1
INlasso,interneuron,INdecussM,3,0.125
INlasso,interneuron,Ser-h1,1,0.005263157894736842
INlasso,interneuron,MNgland-head,2,0.046511627906976744
INlasso,interneuron,Glia-pigmented,1,0.125
INdecussPre,interneuron,cMNPDF-vcl1,2,0.08695652173913043
INdecussPre,interneuron,INpro,2,0.0136986301369863
INpreMN,interneuron,MS1,8,0.5333333333333333
INpreMN,interneuron,INdecussPre,16,0.37209302325581395
INpreMN,interneuron,INpreMN,5,0.125
INpreMN,interneuron,INproT2,8,0.13793103448275862
INpreMN,interneuron,INpear,1,0.1111111111111111
INpreMN,interneuron,INexsn,1,0.25
INpreMN,interneuron,INMBtype9,1,0.25
INpreMN,interneuron,MN3,14,0.07954545454545454
INpreMN,interneuron,MN1,28,0.09032258064516129
INpreMN,interneuron,MN2,36,0.17307692307692307
INpreMN,interneuron,MNheadV,2,0.18181818181818182
INCrossbow,interneuron,SNMIP-vc,1,0.06666666666666667
INCrossbow,interneuron,SNasym,1,0.1111111111111111
INCrossbow,interneuron,INRGWa,2,0.00684931506849315
INCrossbow,interneuron,cMNPDF-vcl1,3,0.13043478260869565
INCrossbow,interneuron,cMNATO,1,0.017857142857142856
INCrossbow,interneuron,INarc1,1,0.006289308176100629
INCrossbow,interneuron,INarc2,1,0.010752688172043012
INCrossbow,interneuron,INbackcross3,1,0.047619047619047616
INCrossbow,interneuron,INpear,1,0.1111111111111111
INCrossbow,interneuron,INdecusshook,3,0.046153846153846156
INCrossbow,interneuron,INpreLadder,1,0.047619047619047616
INCrossbow,interneuron,INlasso-postSN,1,0.030303030303030304
INCrossbow,interneuron,INMBPDF,1,0.03225806451612903
INCrossbow,interneuron,INdecussM,1,0.041666666666666664
INCrossbow,interneuron,Ser-h1,1,0.005263157894736842
INCrossbow,interneuron,MNladder,1,0.006756756756756757
INCrossbow,interneuron,MNakro,1,0.09090909090909091
INCrossbow,interneuron,ciliatedGland,3,0.061224489795918366
INarc1,interneuron,SNantlerPDF,1,0.16666666666666666
INarc1,interneuron,SNstiff,1,0.06666666666666667
INarc1,interneuron,IN1,1,0.0024154589371980675
INarc1,interneuron,cMNdc,1,0.021739130434782608
INarc1,interneuron,INCrossbow,6,0.07228915662650602
INarc1,interneuron,INarc2,1,0.010752688172043012
INarc1,interneuron,INFVa-pyg,2,0.05263157894736842
INarc1,interneuron,INpro,4,0.0273972602739726
INarc1,interneuron,INpreLadder,1,0.047619047619047616
INarc1,interneuron,INdescLuqinPDF,1,0.02127659574468085
INarc1,interneuron,INMBPDF,3,0.0967741935483871
INarc1,interneuron,INDLSO,1,0.058823529411764705
INarc1,interneuron,INMBdesc3,1,0.1
INarc1,interneuron,INdecussM,3,0.125
INarc1,interneuron,Ser-h1,4,0.021052631578947368
INarc1,interneuron,MNant,3,0.015228426395939087
INarc1,interneuron,Loop,2,0.013888888888888888
INarc1,interneuron,MN1,2,0.0064516129032258064
INarc1,interneuron,MN2,8,0.038461538461538464
INarc1,interneuron,Ser-tr1,1,0.01
INarc2,interneuron,SN-MIP1,1,0.024390243902439025
INarc2,interneuron,SN-WLD,1,0.023809523809523808
INarc2,interneuron,cMNPDF-vcl1,1,0.043478260869565216
INarc2,interneuron,cMNATO,3,0.05357142857142857
INarc2,interneuron,cMNdc,1,0.021739130434782608
INarc2,interneuron,INCrossbow,2,0.024096385542168676
INarc2,interneuron,INFVa-pyg,3,0.07894736842105263
INarc2,interneuron,INW,3,0.03225806451612903
INarc2,interneuron,INcomm-Upstairs,2,0.038461538461538464
INarc2,interneuron,INcomm-Upcross,1,0.016666666666666666
INarc2,interneuron,Ser-h1,3,0.015789473684210527
INarc2,interneuron,MN3,1,0.005681818181818182
INarc2,interneuron,MNob-ipsi,3,0.25
INarc2,interneuron,Ser-tr1,2,0.02
INarc2,interneuron,MNantacic,1,0.08333333333333333
INarc2,interneuron,MNakro,2,0.18181818181818182
INsn,interneuron,MS4,1,0.01694915254237288
INsn,interneuron,MS5,6,0.42857142857142855
INsn,interneuron,IN1,1,0.0024154589371980675
INsn,interneuron,INRGWa,2,0.00684931506849315
INsn,interneuron,INsn,22,0.20754716981132076
INsn,interneuron,INdc,5,0.2
INsn,interneuron,INW,3,0.03225806451612903
INsn,interneuron,INmidL,1,0.2
INsn,interneuron,INcross,1,0.06666666666666667
INsn,interneuron,INpro,16,0.1095890410958904
INsn,interneuron,INproT2,18,0.3103448275862069
INsn,interneuron,INUturn,1,0.023809523809523808
INsn,interneuron,INMBdesc3,1,0.1
INsn,interneuron,MN3,6,0.03409090909090909
INsn,interneuron,MN1,63,0.2032258064516129
INsn,interneuron,MN2,58,0.27884615384615385
INrope,interneuron,SNhook,1,1
INrope,interneuron,chaeMech,3,0.017241379310344827
INrope,interneuron,ventralParaPB2,1,0.009259259259259259
INrope,interneuron,hCirrusPU,1,0.047619047619047616
INrope,interneuron,ventralpostParaPUc2,2,0.15384615384615385
INrope,interneuron,SNPDF-pyg,1,0.016666666666666666
INrope,interneuron,SNFVa,2,0.05128205128205128
INrope,interneuron,SNblunt,2,0.08695652173913043
INrope,interneuron,SNbronto,1,0.09090909090909091
INrope,interneuron,INCM,2,0.011235955056179775
INrope,interneuron,INchaeMech,1,0.015151515151515152
INrope,interneuron,INsplitCR,1,0.002277904328018223
INrope,interneuron,INsplitCRATO,4,0.06779661016949153
INrope,interneuron,INsplitBronto,1,0.0125
INrope,interneuron,INleucoPU,4,0.06896551724137931
INrope,interneuron,INsplitVent,12,0.35294117647058826
INrope,interneuron,INMBdesc2,1,0.0625
INrope,interneuron,MNspinning,5,0.029069767441860465
INrope,interneuron,Loop,26,0.18055555555555555
INrope,interneuron,MNspiderATO-ant,21,0.3888888888888889
INrope,interneuron,MNspider-post,24,0.42105263157894735
INrope,interneuron,MNbiramous,47,0.5053763440860215
INrope,interneuron,MNring,14,0.08383233532934131
INrope,interneuron,MNcrab,3,0.026785714285714284
INrope,interneuron,MNhose,9,0.20930232558139536
INrope,interneuron,MNbow,1,0.04
INrope,interneuron,MNwave,1,0.019230769230769232
INrope,interneuron,MNmouth,10,0.3125
INrope,interneuron,MNob-ipsi,1,0.08333333333333333
INrope,interneuron,MNacic,2,0.14285714285714285
INrope,interneuron,MNarm,2,0.25
INrope,interneuron,MNsmile,31,0.543859649122807
INCM,interneuron,SNbronto,3,0.2727272727272727
INCM,interneuron,INarc1,3,0.018867924528301886
INCM,interneuron,INrope,2,0.024096385542168676
INCM,interneuron,INsplitCR,2,0.004555808656036446
INCM,interneuron,INMC3,3,0.23076923076923078
INCM,interneuron,INbiaxLeg,1,0.029411764705882353
INCM,interneuron,INbiaxH,1,0.01282051282051282
INCM,interneuron,INasc-pyg,1,0.006024096385542169
INCM,interneuron,INsplitBronto,2,0.025
INCM,interneuron,INleucoPU,1,0.017241379310344827
INCM,interneuron,MNant,26,0.1319796954314721
INCM,interneuron,Loop,28,0.19444444444444445
INCM,interneuron,MNbiramous,2,0.021505376344086023
INCM,interneuron,MNsmile,1,0.017543859649122806
INchaeMech,interneuron,chaeMech,2,0.011494252873563218
INchaeMech,interneuron,INFVa-pyg,1,0.02631578947368421
INchaeMech,interneuron,INsplitBronto,2,0.025
INchaeMech,interneuron,INpreLadder,1,0.047619047619047616
INchaeMech,interneuron,INdescLuqinPDF,1,0.02127659574468085
INchaeMech,interneuron,INcommdescFVa,2,0.13333333333333333
INchaeMech,interneuron,MNspiderATO-ant,3,0.05555555555555555
INchaeMech,interneuron,MNspider-post,4,0.07017543859649122
INchaeMech,interneuron,MNcrab,3,0.026785714285714284
INchaeMech,interneuron,MNhose,1,0.023255813953488372
INchaeMech,interneuron,MNacicX,13,0.35135135135135137
INchaeMech,interneuron,MNladder,4,0.02702702702702703
INchaeMech,interneuron,MNsmile,1,0.017543859649122806
INFVa-pyg,interneuron,pygCirrusPU,2,0.11764705882352941
INFVa-pyg,interneuron,cMNPDF-vcl1,1,0.043478260869565216
INFVa-pyg,interneuron,INarc2,1,0.010752688172043012
INFVa-pyg,interneuron,INsplitPB,1,0.002583979328165375
INFVa-pyg,interneuron,INW,2,0.021505376344086023
INFVa-pyg,interneuron,INcomm-Upstairs,7,0.1346153846153846
INFVa-pyg,interneuron,INdescLuqinPDF,1,0.02127659574468085
INFVa-pyg,interneuron,INiaStiff,2,0.10526315789473684
INFVa-pyg,interneuron,MN3,3,0.017045454545454544
INFVa-pyg,interneuron,MNob-ipsi,3,0.25
INFVa-pyg,interneuron,Ser-tr1,1,0.01
INFVa-pyg,interneuron,MNladder,17,0.11486486486486487
INFVa-pyg,interneuron,MNchae,1,0.08333333333333333
INsplitCR,interneuron,pygPBunp,2,0.02857142857142857
INsplitCR,interneuron,chaeMech,1,0.005747126436781609
INsplitCR,interneuron,hCirrusPU,3,0.14285714285714285
INsplitCR,interneuron,hPUc,1,0.05263157894736842
INsplitCR,interneuron,hCR2,8,0.08247422680412371
INsplitCR,interneuron,VentralpygCR2,6,0.0625
INsplitCR,interneuron,SNPDF-pyg,3,0.05
INsplitCR,interneuron,SNpygM,1,0.08333333333333333
INsplitCR,interneuron,INarc1,4,0.025157232704402517
INsplitCR,interneuron,INarc2,2,0.021505376344086023
INsplitCR,interneuron,INCM,2,0.011235955056179775
INsplitCR,interneuron,INsplitCR,24,0.05466970387243736
INsplitCR,interneuron,INsplitCRATO,9,0.15254237288135594
INsplitCR,interneuron,INbiaxH,5,0.0641025641025641
INsplitCR,interneuron,INcomm-Upstairs,6,0.11538461538461539
INsplitCR,interneuron,INasc-pyg,4,0.024096385542168676
INsplitCR,interneuron,INcomm-Upcross,2,0.03333333333333333
INsplitCR,interneuron,INcomm-DownL,3,0.08823529411764706
INsplitCR,interneuron,INcommdescFVa,1,0.06666666666666667
INsplitCR,interneuron,INMBdesc2,1,0.0625
INsplitCR,interneuron,MC,1,0.010309278350515464
INsplitCR,interneuron,MNspinning,7,0.040697674418604654
INsplitCR,interneuron,MNspiderATO-ant,1,0.018518518518518517
INsplitCR,interneuron,MNbiramous,7,0.07526881720430108
INsplitCR,interneuron,MNring,2,0.011976047904191617
INsplitCR,interneuron,MNcrab,25,0.22321428571428573
INsplitCR,interneuron,MNhose,4,0.09302325581395349
INsplitCR,interneuron,MNwave,7,0.1346153846153846
INsplitCR,interneuron,cioMNcover,2,0.11764705882352941
INsplitCR,interneuron,MC3cover,1,0.0070921985815602835
INsplitCR,interneuron,MNpostv,1,0.125
INsplitCR,interneuron,MNakro,1,0.09090909090909091
INsplitCR,interneuron,metatroch,1,0.008695652173913044
INsplitCRATO,interneuron,INrope,1,0.012048192771084338
INsplitCRATO,interneuron,INsplitCR,2,0.004555808656036446
INsplitCRATO,interneuron,INsplitCRATO,1,0.01694915254237288
INsplitCRATO,interneuron,INATOpyg,1,0.25
INsplitCRATO,interneuron,INcomm-Upstairs,4,0.07692307692307693
INsplitCRATO,interneuron,MNspinning,3,0.01744186046511628
INsplitCRATO,interneuron,MNspiderATO-ant,2,0.037037037037037035
INsplitCRATO,interneuron,MNspider-post,2,0.03508771929824561
INsplitCRATO,interneuron,MNbiramous,7,0.07526881720430108
INsplitCRATO,interneuron,MNcrab,3,0.026785714285714284
INsplitCRATO,interneuron,MNwave,1,0.019230769230769232
INsplitCRATO,interneuron,MNmouth,2,0.0625
INsplitCRATO,interneuron,pygidial-pigment-cell,8,0.34782608695652173
INMC3,interneuron,SNbronto,3,0.2727272727272727
INMC3,interneuron,INrope,1,0.012048192771084338
INMC3,interneuron,INCM,5,0.028089887640449437
INMC3,interneuron,MNant,1,0.005076142131979695
INMC3,interneuron,MNspinning,1,0.005813953488372093
INMC3,interneuron,MC3cover,22,0.15602836879432624
INMC3,interneuron,covercell,1,0.0015479876160990713
INbiax,interneuron,SNlasso,2,0.06451612903225806
INbiax,interneuron,INsplitCRATO,4,0.06779661016949153
INbiax,interneuron,INbiax,4,0.11764705882352941
INbiax,interneuron,INbiaxH,1,0.01282051282051282
INbiax,interneuron,INW,7,0.07526881720430108
INbiax,interneuron,INcommascFV,1,0.0625
INbiax,interneuron,INdescLuqinPDF,3,0.06382978723404255
INbiax,interneuron,INMBdescFMRF,2,0.13333333333333333
INbiax,interneuron,MNant,1,0.005076142131979695
INbiax,interneuron,MN3,1,0.005681818181818182
INbiax,interneuron,Ser-tr1,4,0.04
INbiax,interneuron,MNgland-head,1,0.023255813953488372
INsplitPB-RF/Ya,interneuron,SNnuchPDF,4,0.039603960396039604
INsplitPB-RF/Ya,interneuron,SNlasso,17,0.5483870967741935
INsplitPB-RF/Ya,interneuron,ventralParaPB2,5,0.046296296296296294
INsplitPB-RF/Ya,interneuron,antPUc,2,0.13333333333333333
INsplitPB-RF/Ya,interneuron,dsoPUc1unp,2,0.6666666666666666
INsplitPB-RF/Ya,interneuron,hCR2,1,0.010309278350515464
INsplitPB-RF/Ya,interneuron,SNPDF-pyg,3,0.05
INsplitPB-RF/Ya,interneuron,SNblunt,1,0.043478260869565216
INsplitPB-RF/Ya,interneuron,INsplitCR,1,0.002277904328018223
INsplitPB-RF/Ya,interneuron,INbiax,1,0.029411764705882353
INsplitPB-RF/Ya,interneuron,INsplitPB-RF/Ya,1,0.05
INsplitPB-RF/Ya,interneuron,INsplitPBant,21,0.2727272727272727
INsplitPB-RF/Ya,interneuron,INsplitPB,17,0.04392764857881137
INsplitPB-RF/Ya,interneuron,INsplitPUh,1,0.017241379310344827
INsplitPB-RF/Ya,interneuron,INMBtype7,1,0.08333333333333333
INsplitPB-RF/Ya,interneuron,INasc-pyg,6,0.03614457831325301
INsplitPB-RF/Ya,interneuron,INleucoPU,1,0.017241379310344827
INsplitPB-RF/Ya,interneuron,INcommdescFVa,1,0.06666666666666667
INsplitPB-RF/Ya,interneuron,INMBdescFMRF,1,0.06666666666666667
INsplitPB-RF/Ya,interneuron,INtorii,1,0.030303030303030304
INsplitPB-RF/Ya,interneuron,MC,5,0.05154639175257732
INsplitPB-RF/Ya,interneuron,Loop,1,0.006944444444444444
INsplitPB-RF/Ya,interneuron,MC3cover,5,0.03546099290780142
INsplitPBant,interneuron,SNlasso,3,0.0967741935483871
INsplitPBant,interneuron,chaeMech,1,0.005747126436781609
INsplitPBant,interneuron,interparaPM1,1,0.5
INsplitPBant,interneuron,SNPDF-pyg,5,0.08333333333333333
INsplitPBant,interneuron,INrope,1,0.012048192771084338
INsplitPBant,interneuron,INsplitPB-RF/Ya,2,0.1
INsplitPBant,interneuron,INsplitPB,5,0.012919896640826873
INsplitPBant,interneuron,INsplitPUh,7,0.1206896551724138
INsplitPBant,interneuron,INasc-pyg,11,0.06626506024096386
INsplitPBant,interneuron,INleucoPU,2,0.034482758620689655
INsplitPBant,interneuron,INsplitVent,1,0.029411764705882353
INsplitPBant,interneuron,MNspinning,3,0.01744186046511628
INsplitPB,interneuron,PRC,1,0.034482758620689655
INsplitPB,interneuron,chaeMech,3,0.017241379310344827
INsplitPB,interneuron,ventralParaPB2,9,0.08333333333333333
INsplitPB,interneuron,antPUc,1,0.06666666666666667
INsplitPB,interneuron,ventralParaPU1,2,0.044444444444444446
INsplitPB,interneuron,hCirrusPU,1,0.047619047619047616
INsplitPB,interneuron,hCR2,1,0.010309278350515464
INsplitPB,interneuron,VentralpygCR2,1,0.010416666666666666
INsplitPB,interneuron,SNPDF-pyg,13,0.21666666666666667
INsplitPB,interneuron,SNFVa,6,0.15384615384615385
INsplitPB,interneuron,SNpygM,1,0.08333333333333333
INsplitPB,interneuron,INrope,1,0.012048192771084338
INsplitPB,interneuron,INCM,1,0.0056179775280898875
INsplitPB,interneuron,INsplitCR,4,0.009111617312072893
INsplitPB,interneuron,INsplitCRATO,1,0.01694915254237288
INsplitPB,interneuron,INsplitPB-RF/Ya,4,0.2
INsplitPB,interneuron,INsplitPBant,5,0.06493506493506493
INsplitPB,interneuron,INsplitPB,60,0.15503875968992248
INsplitPB,interneuron,INsplitPUh,1,0.017241379310344827
INsplitPB,interneuron,INbiaxH,1,0.01282051282051282
INsplitPB,interneuron,INcomm-Upstairs,2,0.038461538461538464
INsplitPB,interneuron,INasc-pyg,21,0.12650602409638553
INsplitPB,interneuron,INleucoPU,14,0.2413793103448276
INsplitPB,interneuron,INsplitVent,2,0.058823529411764705
INsplitPB,interneuron,INcommdescFVa,1,0.06666666666666667
INsplitPB,interneuron,INbiaxHmid,1,0.25
INsplitPB,interneuron,MNant,1,0.005076142131979695
INsplitPB,interneuron,MNspinning,16,0.09302325581395349
INsplitPB,interneuron,Loop,8,0.05555555555555555
INsplitPB,interneuron,MNspiderATO-ant,4,0.07407407407407407
INsplitPB,interneuron,MNring,6,0.03592814371257485
INsplitPB,interneuron,MC3cover,10,0.07092198581560284
INsplitPB,interneuron,spinGland,2,0.015873015873015872
INsplitPB,interneuron,pygidial-pigment-cell,2,0.08695652173913043
INsplitPUh,interneuron,SNlasso,1,0.03225806451612903
INsplitPUh,interneuron,antPUc,1,0.06666666666666667
INsplitPUh,interneuron,hCR2,1,0.010309278350515464
INsplitPUh,interneuron,SN-YF5cil,1,0.045454545454545456
INsplitPUh,interneuron,INsplitPBant,5,0.06493506493506493
INsplitPUh,interneuron,INsplitPB,5,0.012919896640826873
INsplitPUh,interneuron,INsplitVent,1,0.029411764705882353
INsplitPUh,interneuron,INtorii,4,0.12121212121212122
INsplitPUh,interneuron,MNant,1,0.005076142131979695
INsplitPUh,interneuron,MC3cover,2,0.014184397163120567
INdc,interneuron,SNaant,1,0.3333333333333333
INdc,interneuron,SNtrpa,1,0.25
INdc,interneuron,INsn,6,0.05660377358490566
INdc,interneuron,INdc,5,0.2
INdc,interneuron,INW,1,0.010752688172043012
INdc,interneuron,INcross,1,0.06666666666666667
INdc,interneuron,INpro,6,0.0410958904109589
INdc,interneuron,INMBdescFMRF,1,0.06666666666666667
INdc,interneuron,INUturnMB,1,0.023809523809523808
INdc,interneuron,MN3,1,0.005681818181818182
INdc,interneuron,MN1,6,0.01935483870967742
INdc,interneuron,MN2,5,0.02403846153846154
INbackcross3,interneuron,chaeMech,3,0.017241379310344827
INbackcross3,interneuron,MNant,1,0.005076142131979695
INbackcross3,interneuron,Loop,1,0.006944444444444444
INbackcross3,interneuron,MNring,1,0.005988023952095809
INbackcross3,interneuron,covercell,1,0.0015479876160990713
INbiaxLeg,interneuron,pygPBunp,4,0.05714285714285714
INbiaxLeg,interneuron,chaeMech,4,0.022988505747126436
INbiaxLeg,interneuron,hCirrusPU,1,0.047619047619047616
INbiaxLeg,interneuron,pygCirrusPU,1,0.058823529411764705
INbiaxLeg,interneuron,hCR2,2,0.020618556701030927
INbiaxLeg,interneuron,VentralpygCR2,1,0.010416666666666666
INbiaxLeg,interneuron,INsplitCR,11,0.025056947608200455
INbiaxLeg,interneuron,INleucoPU,2,0.034482758620689655
INbiaxLeg,interneuron,INcomm-Upcross,1,0.016666666666666666
INbiaxLeg,interneuron,MNcrab,3,0.026785714285714284
INbiaxH,interneuron,pygPBunp,2,0.02857142857142857
INbiaxH,interneuron,chaeMech,4,0.022988505747126436
INbiaxH,interneuron,hCirrusPU,1,0.047619047619047616
INbiaxH,interneuron,VentralpygCR2,7,0.07291666666666667
INbiaxH,interneuron,SNPDF-pyg,1,0.016666666666666666
INbiaxH,interneuron,SNFVa,3,0.07692307692307693
INbiaxH,interneuron,SNblunt,1,0.043478260869565216
INbiaxH,interneuron,INrope,1,0.012048192771084338
INbiaxH,interneuron,INCM,1,0.0056179775280898875
INbiaxH,interneuron,INchaeMech,1,0.015151515151515152
INbiaxH,interneuron,INsplitCR,27,0.06150341685649203
INbiaxH,interneuron,INsplitCRATO,2,0.03389830508474576
INbiaxH,interneuron,INsplitPB,7,0.01808785529715762
INbiaxH,interneuron,INbiaxH,1,0.01282051282051282
INbiaxH,interneuron,INasc-pyg,16,0.0963855421686747
INbiaxH,interneuron,INsplitBronto,1,0.0125
INbiaxH,interneuron,INcomm-Upcross,1,0.016666666666666666
INbiaxH,interneuron,INsplitVent,3,0.08823529411764706
INbiaxH,interneuron,INcomm-DownL,5,0.14705882352941177
INbiaxH,interneuron,INcommascFV,2,0.125
INbiaxH,interneuron,INcommdescFVa,1,0.06666666666666667
INbiaxH,interneuron,INUturnMB,1,0.023809523809523808
